"timestamp","open","high","low","close","volume"
"1444089600","1.011537","1.034483","0.988304","1.018221","997.387378"
"1444176000","1.016759","1.083233","0.865355","0.992663","647.73278"
"1444262400","0.998646","1.034111","0.982978","1.016429","590.379394"
"1444348800","0.999163","1.012233","0.979986","0.998895","704.946653"
"1444435200","0.992095","1.020271","0.986946","1.010641","266.117368"
"1444521600","1.010827","1.019968","0.986261","0.998967","1277.250222"
"1444608000","1.016707","1.041475","0.929213","1.005988","330.454321"
"1444694400","1.003794","1.023821","0.985278","1.003437","580.641498"
"1444780800","1.000036","1.031625","0.943378","0.994102","1869.338204"
"1444867200","0.995006","1.047822","0.805404","0.981909","2028.056403"
"1444953600","0.992965","1.036964","0.980354","0.981966","1299.75212"
"1445040000","0.988952","1.031657","0.936241","1.013068","1948.006989"
"1445126400","1.000695","1.030701","0.980646","0.981041","1718.016776"
"1445212800","1.005182","1.024581","0.935426","0.957325","934.222669"
"1445299200","0.991835","1.057061","0.876619","0.982034","1514.460759"
"1445385600","0.981967","1.0728","0.955796","1.001275","3394.939852"
"1445472000","1.006944","1.049472","0.995888","0.997821","2675.34582"
"1445558400","1.019209","1.099529","0.979237","0.999996","1310.13055"
"1445644800","1.002202","1.195283","0.987299","1.003469","602.227497"
"1445731200","1.005667","1.026056","0.976539","0.985405","6103.330048"
"1445817600","0.992044","1.022176","0.976173","1.016753","4276.078599"
"1445904000","1.016225","1.027858","0.992579","0.993173","6415.311211"
"1445990400","0.977237","1.07547","0.977237","1.03307","9247.867884"
"1446076800","1.033178","1.337662","0.922716","1.006105","10860.495126"
"1446163200","1.007427","1.106074","0.993198","1.005146","23656.130753"
"1446249600","1.011844","1.033117","0.9378","0.9378","10487.860783"
"1446336000","1.013727","1.150542","0.952521","1.012929","1422.532946"
"1446422400","1.005585","1.028894","0.960976","0.98251","17265.567308"
"1446508800","0.992447","1.074501","0.933344","1.001678","63618.364303"
"1446595200","1.01943","1.125431","0.898856","1.032287","81325.87677"
"1446681600","1.032145","1.144689","0.96557","1.010086","34657.501396"
"1446768000","1.012902","1.046207","0.936685","0.993975","31642.273491"
"1446854400","1.014811","1.109945","0.977004","0.987702","17307.816833"
"1446940800","0.986924","1.028159","0.958333","0.995712","7816.879406"
"1447027200","0.997113","1.028308","0.972536","0.991712","24159.179448"
"1447113600","0.99116","1.050154","0.974957","1.005941","19358.647249"
"1447200000","1.01504","1.084739","0.95058","0.99212","49737.589357"
"1447286400","1.001002","1.049492","0.955854","0.997906","15494.028633"
"1447372800","0.977778","1.023256","0.977778","1.011236","9837.382089"
"1447459200","1.020349","1.021087","0.975975","0.977052","5289.207264"
"1447545600","0.979876","1.013235","0.955599","1.002213","38111.151671"
"1447632000","0.995158","1.014271","0.71845","0.991938","4550.735556"
"1447718400","0.99007","1.03371","0.989369","1.000202","10722.65013"
"1447804800","0.994263","1.013122","0.980811","0.996947","6092.671015"
"1447891200","0.998664","1.016628","0.97","0.991697","7585.657784"
"1447977600","0.979805","2.981985","0.968777","0.984915","6000.782729"
"1448064000","0.996559","1.012741","0.960876","0.992199","7241.95008"
"1448150400","1.004983","1.096445","0.874094","0.874094","4265.581412"
"1448236800","0.982514","1.061817","0.874187","0.988085","1308.129163"
"1448323200","0.97568","1.017329","0.974515","0.999213","7086.39638"
"1448409600","0.974986","1.043845","0.972727","1.005799","7070.831972"
"1448496000","1.004714","1.061266","0.966513","1.005191","18669.32415"
"1448582400","0.997753","1.064427","0.927806","0.989711","9599.158935"
"1448668800","0.977038","1.010306","0.97564","1.004014","16337.589441"
"1448755200","1.001991","1.017569","0.930111","0.993341","5605.170094"
"1448841600","0.995573","1.023572","0.971101","0.994559","5560.46097"
"1448928000","0.995205","1.030409","0.968683","0.99596","14501.819961"
"1449014400","0.988661","0.988661","0.988661","0.988661","410.555687"
"1449100800","0.994804","1.012195","0.920764","0.97995","3750.888293"
"1449187200","0.980395","1.081777","0.980395","1.008564","5988.554722"
"1449273600","1.012048","1.153684","0.98907","1.024077","18035.265536"
"1449360000","1.00229","1.03611","0.975108","0.997942","14685.818568"
"1449446400","0.976991","1.025379","0.942835","0.992166","8729.433252"
"1449532800","0.987744","1.028213","0.977956","1.005649","12373.947192"
"1449619200","1.008975","1.041918","0.952126","0.99343","27210.406342"
"1449705600","0.997356","1.065884","0.975783","0.97466","14538.812306"
"1449792000","0.97863","1.020402","0.971532","1.008006","35109.401299"
"1449878400","1.025422","1.026152","0.966062","1.014965","33638.304912"
"1449964800","1.012289","1.01995","0.957485","1.002841","9601.554399"
"1450051200","0.995228","1.087289","0.986114","1.008084","6948.065519"
"1450137600","1.006227","1.01771","0.972658","0.998506","34959.041351"
"1450224000","0.99515","1.029517","0.938943","1.008393","20734.600382"
"1450310400","0.910418","1.048101","0.958402","1.007539","2687.187914"
"1450396800","1.005876","1.04399","0.964843","0.997783","7332.591585"
"1450483200","1.012505","1.052123","0.994296","1.004122","19804.614097"
"1450569600","1.009647","1.187233","0.96588","1.004495","17309.092719"
"1450656000","1.008245","1.072655","0.971432","0.996553","13556.024751"
"1450742400","1.035997","1.13441","0.992425","1.001771","9918.841822"
"1450828800","1.006728","1.172561","0.991828","0.995332","4471.370998"
"1450915200","0.997106","1.045653","0.990305","1.006517","11037.043501"
"1451001600","1.006524","1.142608","0.965622","1.000637","3279.96682"
"1451088000","0.998427","1.162791","0.971855","0.992684","12765.517536"
"1451174400","0.989544","1.078719","0.929122","1.070278","8797.086787"
"1451260800","1.007841","1.106012","0.981638","0.990756","7964.076044"
"1451347200","1.002003","1.092185","0.986486","1.050967","5992.44432"
"1451433600","1.050823","1.155909","0.95972","0.999416","8189.032792"
"1451520000","0.999457","1.056811","0.882366","1.004523","3988.684879"
"1451606400","1.008303","1.243222","0.986859","0.996603","3791.834375"
"1451692800","1.002138","1.133048","0.931565","1.133048","1151.831186"
"1451779200","0.998357","1.058562","0.988822","0.998776","2110.792855"
"1451865600","1.005899","1.09939","0.991602","1.000331","1550.931395"
"1451952000","1.00653","1.100238","0.894335","0.957552","1028.989754"
"1452038400","0.979048","1.01773","0.959687","1.007454","1032.224757"
"1452124800","1.115876","1.115876","0.973758","1.007115","13348.621869"
"1452211200","1.016498","1.060186","0.919253","1.00282","8062.092482"
"1452297600","1.003756","1.058393","0.992757","1.002582","2360.557686"
"1452384000","1.003472","1.149264","0.937676","0.990937","10290.578277"
"1452470400","0.998917","1.099643","0.975228","1.006993","12097.4821"
"1452556800","0.995844","1.114069","0.949896","0.994487","13224.509189"
"1452643200","0.997131","1.009474","0.975241","0.994901","11103.037755"
"1452729600","1.003349","1.070848","0.948952","0.998211","3189.298602"
"1452816000","0.998595","1.034291","0.978924","0.989921","42497.533725"
"1452902400","1.007358","1.11358","0.983474","1.005923","33078.810385"
"1452988800","1.00063","1.154524","0.956582","1.028069","32904.702528"
"1453075200","1.020804","1.092822","0.962574","1.009447","46805.68689"
"1453161600","0.967634","1.275087","0.953122","0.984257","12617.777365"
"1453248000","0.994369","1.105564","0.891729","0.992946","29364.440181"
"1453334400","0.997519","1.025041","0.934751","1.010187","16050.634687"
"1453420800","0.966927","1.04372","0.965334","0.970183","35326.835451"
"1453507200","1.009399","1.051919","0.958205","0.988229","44627.966776"
"1453593600","1.013664","1.055478","0.916648","0.995317","24114.014526"
"1453680000","0.989915","1.035417","0.846693","0.99962","64230.932493"
"1453766400","1.004945","1.093713","0.920229","1.001155","52209.097744"
"1453852800","1.006001","1.054567","0.963746","0.9927","38619.003266"
"1453939200","1.010892","1.068553","0.960192","0.987115","25542.53015"
"1454025600","1.008662","1.111821","0.928845","1.008534","35161.07385"
"1454112000","0.998089","1.034007","0.907185","0.979705","3482.319704"
"1454198400","0.990053","1.142124","0.928451","1.003243","12174.560092"
"1454284800","1.005903","1.069444","0.894855","1.001369","31000.186058"
"1454371200","0.984948","1.107487","0.894974","1.1065","8899.740766"
"1454457600","1.048759","1.048759","0.977183","1.030148","27989.255957"
"1454544000","1.034484","1.127681","0.934413","1.015679","49665.739918"
"1454630400","1.006463","1.077834","0.979613","1.003726","41475.260762"
"1454716800","0.963222","1.007584","0.979312","0.993493","18114.107924"
"1454803200","0.947815","1.015897","0.947815","1.004823","26287.322629"
"1454889600","0.959396","1.032062","0.937086","1.015843","23539.516586"
"1454976000","1.009358","1.064735","0.963836","0.983973","50031.880105"
"1455062400","0.989261","1.144534","0.910411","0.997744","121544.149047"
"1455148800","0.993852","1.037393","0.885225","0.941091","63925.398322"
"1455235200","0.923527","2.227719","0.901275","0.996344","200892.539663"
"1455321600","0.987666","1.043659","0.902993","1.031291","132312.243197"
"1455408000","1.036431","1.04226","0.96461","1.001576","65134.756603"
"1455494400","0.998289","1.059029","0.91217","0.997082","91280.912501"
"1455580800","1.013216","1.032063","0.964531","0.994759","72819.896069"
"1455667200","0.995246","1.036501","0.976858","1.003671","119094.420345"
"1455753600","1.007137","1.021181","0.96777","1.017685","77095.15981"
"1455840000","1.001166","1.025361","0.963754","1.006604","43744.928702"
"1455926400","1.013722","1.032865","0.970492","1.003012","55259.035351"
"1456012800","1.005769","1.040471","0.989239","1.001023","59663.870848"
"1456099200","1.024601","1.037809","0.984058","0.993601","64078.63627"
"1456185600","0.99702","1.035292","0.9767","1.006694","132643.262173"
"1456272000","1.003446","1.046755","0.983114","1.037362","103374.026621"
"1456358400","1.037391","1.10835","0.981596","0.994785","298753.693241"
"1456444800","1.010723","1.037925","0.977224","1.008955","107087.16835"
"1456531200","1.01399","1.029485","0.946646","1.001317","107116.48716"
"1456617600","0.99992","1.021268","0.980617","1.00361","147023.713195"
"1456704000","1.000952","1.012941","0.960963","1.003872","63764.825031"
"1456790400","0.992782","1.040307","0.932759","0.997188","176556.649712"
"1456876800","1.006083","1.023048","0.947102","0.989974","95947.526124"
"1456963200","0.996194","1.240841","0.957189","0.993338","240537.768712"
"1457049600","1.000689","1.06126","0.974801","0.989162","198495.764763"
"1457136000","0.989062","1.056853","0.974897","1.023966","396329.275671"
"1457222400","1.022636","1.045017","0.961427","0.990548","332803.855518"
"1457308800","0.988498","1.07083","0.968081","1.003499","175021.706722"
"1457395200","1.003276","1.052993","0.977361","1.001145","146476.438876"
"1457481600","1.001542","1.033187","0.94191","1.021999","234695.377834"
"1457568000","1.005575","1.02779","0.91396","0.996717","276104.755011"
"1457654400","0.996476","1.040724","0.95756","0.99307","117695.333463"
"1457740800","0.999176","1.045883","0.941399","1.000758","328600.048361"
"1457827200","0.994076","1.102282","0.928913","1.013336","309677.985293"
"1457913600","1.019557","1.071121","0.933349","1.024591","547914.498757"
"1458000000","1.009668","1.040174","0.971326","1.0106","155169.253983"
"1458086400","1.005365","1.027969","0.985726","0.997036","125935.882601"
"1458172800","0.996936","1.025134","0.976878","1.004882","209060.132363"
"1458259200","1.006986","1.0468","0.96883","1.019317","382714.617711"
"1458345600","1.032672","1.02364","0.986199","1.012043","192526.242185"
"1458432000","1.000627","1.02079","0.986497","1.009121","137320.568952"
"1458518400","1.009921","1.021475","0.979554","1.016914","163991.041944"
"1458604800","1.011955","1.020276","0.988728","1.008362","137685.540802"
"1458691200","1.006959","1.015313","0.98728","1.002196","118260.783411"
"1458777600","1.00094","1.016649","0.97716","1.001714","206027.914102"
"1458864000","0.991488","1.022287","0.979631","0.994028","37816.949226"
"1458950400","0.998114","1.015452","0.982851","0.999979","70673.574842"
"1459036800","1.003913","1.01198","0.970128","1.001874","119164.831924"
"1459123200","1.003063","1.019285","0.988266","0.999444","190127.30191"
"1459209600","1.003481","1.013945","0.981389","0.999661","238812.679897"
"1459296000","0.997726","1.00839","0.983893","0.992067","237116.449104"
"1459382400","0.998766","1.016231","0.98865","0.998105","49193.578517"
"1459468800","0.999965","1.010693","0.93285","0.99679","23941.109533"
"1459555200","0.996871","1.011945","0.988932","0.996885","142943.535305"
"1459641600","0.999671","1.002511","0.984031","0.991684","171518.18219"
"1459728000","0.995548","1.002793","0.98537","0.995253","78398.494555"
"1459814400","0.994029","1.081719","0.987254","0.998761","105430.12637"
"1459900800","1.004985","1.009632","0.991191","0.998436","82264.988472"
"1459987200","0.999446","1.016874","0.991167","0.993245","112910.679746"
"1460073600","0.996434","1.011682","0.987706","0.992632","127078.625464"
"1460160000","0.996759","1.020696","0.976311","0.99291","229787.079534"
"1460246400","0.994346","1.016766","0.986446","1.005307","245983.755849"
"1460332800","1.002994","1.019114","0.986727","1.003176","65625.904978"
"1460419200","1.004184","1.013647","0.987095","1.001734","181896.644881"
"1460505600","1.001873","1.021434","0.981582","0.997876","84162.444554"
"1460592000","0.99827","1.012101","0.986143","0.998155","85128.761547"
"1460678400","0.993833","1.006563","0.985452","0.998886","63826.436236"
"1460764800","0.998921","1.009343","0.986183","0.995131","61264.500577"
"1460851200","0.983529","1.051015","0.981556","1.000685","167581.856694"
"1460937600","0.99829","1.008905","0.988217","0.994457","118593.347699"
"1461024000","0.99481","1.009108","0.985752","0.998239","107071.704412"
"1461110400","0.998179","1.021509","0.987029","0.999739","104465.06771"
"1461196800","0.998811","1.008639","0.986118","1.000105","154667.239393"
"1461283200","0.995992","1.005905","0.979072","0.999046","146179.994023"
"1461369600","0.987027","1.010545","0.983819","0.994918","87052.442888"
"1461456000","0.996738","1.007641","0.981781","0.999836","79923.535737"
"1461542400","0.999246","1.00569","0.98352","0.993647","258325.300262"
"1461628800","0.998229","1.007947","0.98238","1.00021","154763.593078"
"1461715200","0.999858","1.02007","0.990203","1.005305","248393.391791"
"1461801600","1.005529","1.019885","0.99439","0.997952","266330.986565"
"1461888000","0.99822","1.011873","0.988715","0.996386","93189.190798"
"1461974400","1.004596","1.022884","0.991024","1.002675","160846.958879"
"1462060800","1.006223","1.019223","0.98211","1.005303","82176.64461"
"1462147200","1.007967","1.029643","0.969278","0.99157","221673.43897"
"1462233600","0.995985","1.014189","0.985288","1.001381","77357.877637"
"1462320000","1.000561","1.016165","0.980633","0.999542","52759.471241"
"1462406400","1.001542","1.01162","0.986655","1.00299","97195.313092"
"1462492800","1.004247","1.011086","0.987449","1.001301","123071.825641"
"1462579200","1.003857","1.013794","0.990761","1.004567","75777.275749"
"1462665600","1.004446","1.009923","0.972955","0.996982","109254.514366"
"1462752000","0.996485","1.04567","0.986817","1.002498","56711.316049"
"1462838400","0.989936","1.020734","0.986281","1.002811","101615.763205"
"1462924800","1.002927","1.025492","0.989874","1.004058","69358.638713"
"1463011200","1.001741","1.061611","0.979478","1.007463","88111.10408"
"1463097600","1.005352","1.032993","0.982462","1.008738","136423.084535"
"1463184000","1.003176","1.019954","0.991226","1.002949","163440.197732"
"1463270400","1.003671","1.017722","0.986568","1.004058","131116.430932"
"1463356800","1.00271","1.009409","0.986836","0.999351","128971.908167"
"1463443200","0.998735","1.018667","0.988739","1.006601","154224.423475"
"1463529600","0.998712","1.039011","0.965781","1.011854","285731.266956"
"1463616000","1.009301","1.036211","0.989108","1.0035","316807.946611"
"1463702400","1.001191","1.039268","0.991004","1.013833","302406.085955"
"1463788800","1.017014","1.053045","0.989123","1.018169","135385.121869"
"1463875200","1.018991","1.045048","0.994645","1.010497","171536.617118"
"1463961600","1.010454","1.020734","0.994373","1.005088","115598.478181"
"1464048000","1.003668","1.018235","0.988471","0.996678","145548.550274"
"1464134400","0.99868","1.030585","0.987157","1.005726","141310.321762"
"1464220800","1.000864","1.019208","0.985554","1.000177","85874.931441"
"1464307200","1.008271","1.03005","0.995195","1.029922","378436.38632"
"1464393600","1.021238","1.10587","0.99435","1.092439","672446.730384"
"1464480000","1.079351","1.094046","0.990261","1.006285","597540.970789"
"1464566400","1.008014","1.024365","0.984116","0.996957","475945.997389"
"1464652800","0.99422","1.032065","0.98297","1.004804","461783.007167"
"1464739200","1.006294","1.019503","0.989159","1.009282","415877.739306"
"1464825600","1.017512","1.026354","0.987175","1.001947","256522.912984"
"1464912000","1.000309","1.022167","0.988133","1.009858","486919.587539"
"1464998400","1.007449","1.009851","0.981419","0.997466","571467.050096"
"1465084800","0.992524","1.009144","0.982799","0.994523","217157.189367"
"1465171200","0.992886","1.021303","0.992558","1.004441","270302.792427"
"1465257600","1.001625","1.011441","0.985555","1.004533","493243.635967"
"1465344000","1.005956","1.015106","0.989561","1.002057","295279.958346"
"1465430400","1.001478","1.020046","0.99355","0.997682","212341.313229"
"1465516800","0.999559","1.023075","0.992029","1.003162","245424.166563"
"1465603200","1.016175","1.025084","0.990986","1.025126","208245.193484"
"1465689600","1.024979","1.029365","0.99771","1.008804","1364884.387221"
"1465776000","1.012888","1.036924","0.993884","1.020758","1697800.735584"
"1465862400","1.022595","1.131018","0.986363","1.02004","2239608.19997"
"1465948800","1.017312","1.062099","0.996495","1.003361","1030265.86406"
"1466035200","1.003953","1.022933","0.99473","1.00281","2824084.549283"
"1466121600","1.003155","1.050588","0.936064","1.004785","5432434.84484"
"1466208000","1.004296","1.051682","0.981042","1.002351","3688540.164611"
"1466294400","0.998479","1.014542","0.971893","1.003094","1663152.674375"
"1466380800","1.004144","1.034326","0.989945","1.010832","1804558.815365"
"1466467200","0.999799","1.069214","0.985178","1.000509","3653002.225065"
"1466553600","1.000679","1.045337","0.964854","1.012607","4195829.850147"
"1466640000","1.014792","1.014223","0.959893","0.984676","3077039.735109"
"1466726400","0.985924","1.012963","0.967423","1.008343","2523783.439572"
"1466812800","1.00281","1.020033","0.98736","1.006085","1479154.746979"
"1466899200","0.998596","1.012441","0.957984","1.001093","969573.30938"
"1466985600","0.995237","1.028594","0.978287","1.00543","866219.048098"
"1467072000","1.006723","1.024479","0.987894","0.991658","1263770.554475"
"1467158400","0.993281","1.020925","0.990074","1.006197","906355.922621"
"1467244800","1.005916","1.011257","0.990647","0.996072","870622.48524"
"1467331200","1.003927","1.007545","0.991909","1.001613","1035746.262751"
"1467417600","1.001218","1.010726","0.989025","0.997492","768922.5582"
"1467504000","0.998797","1.01087","0.990762","0.996169","1094882.150378"
"1467590400","0.998623","1.076779","0.993449","1.005075","1606276.273463"
"1467676800","1.000753","1.016192","0.985922","1.000598","1342787.97555"
"1467763200","0.993277","1.068137","0.99088","1.000276","825544.232928"
"1467849600","1.001677","1.025113","0.993856","1.000443","1747428.845308"
"1467936000","1.001641","1.009323","0.991555","0.999565","1395005.348616"
"1468022400","0.999181","1.016865","0.985877","0.996475","1048471.30292"
"1468108800","0.993798","1.012786","0.96759","1.003741","418350.328446"
"1468195200","1.000012","1.024188","0.978236","1.000598","987144.480696"
"1468281600","0.999692","1.012938","0.98228","0.998186","845565.238888"
"1468368000","0.998783","1.006146","0.971942","0.99587","711686.390372"
"1468454400","0.997578","1.008735","0.9883","1.003824","702940.768383"
"1468540800","0.998058","1.01126","0.99008","1.001397","685701.28287"
"1468627200","0.999887","1.007049","0.988535","1.001059","450201.096811"
"1468713600","1.00354","1.012346","0.988781","0.994748","686817.22772"
"1468800000","0.993522","1.006798","0.986566","0.996065","1254968.56348"
"1468886400","0.996259","1.002301","0.987898","0.99749","836530.338729"
"1468972800","0.995139","1.009299","0.98719","0.99678","870897.095319"
"1469059200","0.99719","1.007331","0.992874","1.002686","499107.537633"
"1469145600","1.001301","1.016741","0.993383","1.006601","1425913.569317"
"1469232000","1.004901","1.016677","0.995708","1.00059","740059.152303"
"1469318400","1.001249","1.016456","0.991319","1.00351","1301929.621134"
"1469404800","0.995675","1.007574","0.993682","1.001085","458686.706624"
"1469491200","1.002242","1.010896","0.992364","0.991197","1748200.286134"
"1469577600","0.994488","1.017202","0.984367","0.997608","772627.449403"
"1469664000","0.999311","1.026055","0.958439","1.002444","912938.989913"
"1469750400","1.014056","1.017439","0.972983","1.000985","489781.210419"
"1469836800","0.998919","1.019978","0.969681","0.993534","279652.128866"
"1469923200","0.993458","1.016205","0.982778","1.000655","1206923.233763"
"1470009600","1.004078","1.015209","0.982789","1.001166","2190448.834556"
"1470096000","1.00081","1.097997","0.937896","1.005329","7706427.40413"
"1470182400","1.01327","1.038767","0.961612","0.996598","5239951.866493"
"1470268800","0.991949","1.016312","0.975177","1.003871","2826411.687572"
"1470355200","1.000898","1.021896","0.986239","1.003387","1105100.366333"
"1470441600","1.001103","1.024749","0.978078","1.011317","1441767.491939"
"1470528000","1.007233","1.020832","0.972091","0.991558","1718127.438807"
"1470614400","0.992359","1.000048","0.973483","0.989836","954109.008971"
"1470700800","0.990036","1.003809","0.943536","0.973243","2344679.577831"
"1470787200","0.972454","1.005007","0.928733","0.991963","2095759.395599"
"1470873600","0.988136","1.009642","0.980026","0.996822","2152982.669214"
"1470960000","0.992507","1.00599","0.978979","0.99468","1342023.885033"
"1471046400","0.998753","1.014625","0.977283","0.99934","761482.102822"
"1471132800","0.994636","1.012322","0.992793","1.008083","1795379.111361"
"1471219200","1.008308","1.015361","0.984058","0.997944","1578215.057239"
"1471305600","1.000737","1.010145","0.992763","0.998633","984711.0874"
"1471392000","1.000838","1.015287","0.991212","0.998515","1281479.62347"
"1471478400","0.995136","1.011059","0.986994","0.997734","1197578.971722"
"1471564800","0.999442","1.011362","0.989707","0.996802","901199.825868"
"1471651200","0.997387","1.014361","0.992628","0.998277","802251.572975"
"1471737600","0.996606","1.004725","0.989211","0.99789","392235.79531"
"1471824000","0.997216","1.007871","0.982365","0.998076","1368593.595564"
"1471910400","0.998547","1.011551","0.976861","0.994461","1618167.300388"
"1471996800","0.992506","1.009754","0.982861","0.992939","687272.934625"
"1472083200","0.997685","1.006076","0.98374","0.999442","1119883.538547"
"1472169600","0.99981","1.009156","0.966894","1.002812","887857.932529"
"1472256000","1.00462","1.011517","0.982686","1.000273","1049879.272203"
"1472342400","0.992354","1.02072","0.969898","1.001167","2041181.351921"
"1472428800","0.996703","1.017373","0.979441","0.99142","2355978.132568"
"1472515200","0.990555","1.008155","0.98386","0.994479","1287176.561848"
"1472601600","0.9934","1.003889","0.980592","0.998139","1626680.971426"
"1472688000","1.000555","1.005307","0.989331","0.999549","1370445.395913"
"1472774400","0.995536","1.007205","0.975729","1.006383","1835689.532354"
"1472860800","1.009926","1.018265","0.968248","0.98443","3280412.390831"
"1472947200","0.992324","1.001213","0.978823","0.98994","2084220.322889"
"1473033600","0.997922","1.004654","0.985125","0.994915","2170173.590038"
"1473120000","0.993004","1.004263","0.982481","0.994127","1282151.32704"
"1473206400","0.993357","1.007667","0.98285","0.997985","1712151.534338"
"1473292800","0.999886","1.002573","0.98651","0.995946","1339793.147807"
"1473379200","0.988289","1.003343","0.98356","0.996568","1067582.86635"
"1473465600","0.995864","1.005235","0.987061","0.993257","647364.469557"
"1473552000","0.992022","1.006584","0.982075","0.99881","1248180.885151"
"1473638400","1.001681","1.005283","0.986449","0.994251","1308308.646876"
"1473724800","0.991152","1.004274","0.983044","0.992881","1397284.804067"
"1473811200","0.992628","1.001354","0.982738","0.993934","930377.358124"
"1473897600","0.99507","1.003683","0.983883","0.99497","1231060.337654"
"1473984000","0.995962","1.005726","0.986824","0.995805","987839.268391"
"1474070400","0.997976","1.00739","0.989279","0.99921","485583.019424"
"1474156800","1.00167","1.00558","0.990486","0.99244","742287.450276"
"1474243200","0.995891","1.008928","0.98558","0.995789","766964.82698"
"1474329600","0.999924","1.003929","0.98051","0.999307","1908978.510751"
"1474416000","0.99125","1.003502","0.99399","1.000311","1249314.478088"
"1474502400","1.003303","1.008298","0.9897","0.997001","1227179.017121"
"1474588800","0.996036","1.008674","0.984474","0.998295","1439364.009849"
"1474675200","0.99573","1.002039","0.980488","0.996891","411410.14796"
"1474761600","0.998005","1.00861","0.991716","0.997998","447144.656435"
"1474848000","0.99989","1.009043","0.986053","0.999163","752394.304548"
"1474934400","0.997343","1.009613","0.989559","0.997103","708863.503765"
